Remision,Consignatario,Fecha Entrega,Fecha documento,Fecha Elaboracion,Cantidad,SKU,Unidad de medida,Descripcion,Creador,Estado,Proveedor Foraneo,PU Proveedor,Vigencia Pu,**Subtotal Opl**,IVA OPL,IEPS OPL,**Total OPL**
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,FRU57,KILO,PERA ANJOU,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,76,31/03/2026, $304.00 , $-   , $-   , $304.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,FRU58,KILO,PIÑA ESMERALDA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,42,31/03/2026, $168.00 , $-   , $-   , $168.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,6,ABA522,KILO,HUEVO BLANCO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,68,31/03/2026, $408.00 , $-   , $-   , $408.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,12,ABA554,PIEZA,LECHE ULTRAPAUSTERIZADA ENTERA 1 LT,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,38,31/03/2026, $456.00 , $-   , $-   , $456.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,2,LAC46,PIEZA,MARGARINA BARRA 1 KG,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,135,31/03/2026, $270.00 , $-   , $-   , $270.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,LAC24,KILO,"QUESO AMARILLO TIPO AMERICANO, REBANADA DE 18 GRS.",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,78.4,31/03/2026, $78.40 , $-   , $-   , $78.40 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,LAC109,KILO,"QUESO OAXACA, PQT. DE 1 KG",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,198,31/03/2026, $198.00 , $-   , $-   , $198.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,2,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,198,31/03/2026, $396.00 , $-   , $-   , $396.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,LAC170,PIEZA,YOGURT BATIDO NATURAL SIN AZUCAR 900 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,48,31/03/2026, $48.00 , $-   , $-   , $48.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,50,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,6.6,31/03/2026, $330.00 , $-   , $-   , $330.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,PESM94,KILO,FILETE TILAPIA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,104,31/03/2026, $416.00 , $-   , $-   , $416.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,LAC147,KILO,TORTILLA DE MAÍZ,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,33.6,31/03/2026, $134.40 , $-   , $-   , $134.40 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,PSEC34,KILO,CHILE GUAJILLO SECO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,180,31/03/2026, $180.00 , $-   , $-   , $180.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,0.5,VER1,KILO,ACELGAS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,21,31/03/2026, $10.50 , $-   , $-   , $10.50 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,2,VER2,KILO,AGUACATE HASS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,86.45,31/03/2026, $172.90 , $-   , $-   , $172.90 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,VER12,KILO,BRÓCOLI,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,45,31/03/2026, $180.00 , $-   , $-   , $180.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,3,VER14,KILO,CALABACITA ITALIANA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,26.6,31/03/2026, $79.80 , $-   , $-   , $79.80 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,VER23,KILO,CHAYOTE SIN ESPINA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,26.6,31/03/2026, $106.40 , $-   , $-   , $106.40 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,4,VER39,KILO,CHILE POBLANO P/RELLENAR,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,37.24,31/03/2026, $148.96 , $-   , $-   , $148.96 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,0.75,VER40,KILO,CHILE SERRANO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,39.9,31/03/2026, $29.93 , $-   , $-   , $29.93 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,VER42,KILO,CILANTRO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,28,31/03/2026, $28.00 , $-   , $-   , $28.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,2,VER45,KILO,COLIFLOR FRESCA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,55,31/03/2026, $110.00 , $-   , $-   , $110.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,VER51,KILO,EJOTE FRESCO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,35,31/03/2026, $35.00 , $-   , $-   , $35.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,VER60,KILO,ESPINACA FRESCA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,35,31/03/2026, $35.00 , $-   , $-   , $35.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,7,VER96,KILO,JITOMATE SALADET,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,33.25,31/03/2026, $232.75 , $-   , $-   , $232.75 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,5,VER103,KILO,LECHUGA ROMANA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,46.55,31/03/2026, $232.75 , $-   , $-   , $232.75 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,2,VER111,KILO,NOPALES SIN ESPINAS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,85.4,31/03/2026, $170.80 , $-   , $-   , $170.80 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,3,VER115,KILO,PAPA BLANCA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,50,31/03/2026, $150.00 , $-   , $-   , $150.00 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,1,VER140,KILO,TOMATE VERDE LIMPIO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,26.6,31/03/2026, $26.60 , $-   , $-   , $26.60 
BCS26-127,UNIDAD  SAN JOSÉ DEL CABO,02/03/2026,02/03/2026,25/02/2026,6,VER150,KILO,ZANAHORIA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,28,31/03/2026, $168.00 , $-   , $-   , $168.00 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,3,PANIN30,PIEZA,TOSTADA HORNEADA CLÁSICA 360 GR.,MONTALVO,GUANAJUATO,JAIME ,49.58,31/03/2026, $148.74 , $-   , $-   , $148.74 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,7,POLLO87,KILO,PECHUGA ENTERA SIN PIEL,MONTALVO,GUANAJUATO,JAIME ,98.59,31/03/2026, $690.13 , $-   , $-   , $690.13 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,15,ABA522,KILO,HUEVO BLANCO,MONTALVO,GUANAJUATO,JAIME ,56.41,31/03/2026, $846.15 , $-   , $-   , $846.15 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,1,LAC9,PIEZA,"CREMA ACIDA, PZA. DE 900 ML",MONTALVO,GUANAJUATO,JAIME ,65.85,31/03/2026, $65.85 , $-   , $-   , $65.85 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,1,LAC41,PIEZA,MANTEQUILLA BARRA 1 KG,MONTALVO,GUANAJUATO,JAIME ,158.82,31/03/2026, $158.82 , $-   , $-   , $158.82 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,2,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",MONTALVO,GUANAJUATO,JAIME ,149.41,31/03/2026, $298.82 , $-   , $-   , $298.82 
GUA26-235,UNIDAD CELAYA,03/03/2026,03/03/2026,26/02/2026,35,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,GUANAJUATO,JAIME ,3.75,31/03/2026, $131.25 , $-   , $-   , $131.25 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,20,ABA4048,PIEZA,"POLVO PARA PREPARAR GELATINA SABOR FRESA, PQT. DE 720 GRS. (*)",MONTALVO,GUANAJUATO,JAIME ,90,31/03/2026," $1,800.00 ", $-   , $144.00 ," $1,944.00 "
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,20,ABA4050,PIEZA,"POLVO PARA PREPARAR GELATINA SABOR LIMÓN, PQT. DE 720 GRS. (*)",MONTALVO,GUANAJUATO,JAIME ,90,31/03/2026," $1,800.00 ", $-   , $144.00 ," $1,944.00 "
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,20,ABA4215,PIEZA,"POLVO PARA PREPARAR GELATINA SABOR NARANJA, PQT. DE 720 GRS. (*)",MONTALVO,GUANAJUATO,JAIME ,82.5,31/03/2026," $1,650.00 ", $-   , $132.00 ," $1,782.00 "
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,3,RES69,KILO,CHAMBARETE DE RES CON HUESO,MONTALVO,GUANAJUATO,JAIME ,215.28,31/03/2026, $645.84 , $-   , $-   , $645.84 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,7,CERDO28,KILO,CHULETA DE CERDO AHUMADA,MONTALVO,GUANAJUATO,JAIME ,133.33,31/03/2026, $933.31 , $-   , $-   , $933.31 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,2.5,POLLO87,KILO,PECHUGA ENTERA SIN PIEL,MONTALVO,GUANAJUATO,JAIME ,98.59,31/03/2026, $246.48 , $-   , $-   , $246.48 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,7,FRU23,KILO,GUAYABA,MONTALVO,GUANAJUATO,JAIME ,35.71,31/03/2026, $249.97 , $-   , $-   , $249.97 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,28,FRU45,KILO,MANZANA AMARILLA,MONTALVO,GUANAJUATO,JAIME ,66.67,31/03/2026," $1,866.76 ", $-   , $-   ," $1,866.76 "
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,16,FRU51,KILO,MELÓN CHINO,MONTALVO,GUANAJUATO,JAIME ,26.43,31/03/2026, $422.88 , $-   , $-   , $422.88 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,9,FRU55,KILO,NARANJA,MONTALVO,GUANAJUATO,JAIME ,30.83,31/03/2026, $277.47 , $-   , $-   , $277.47 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,20,FRU56,KILO,PAPAYA MARADOL,MONTALVO,GUANAJUATO,JAIME ,34.29,31/03/2026, $685.80 , $-   , $-   , $685.80 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,7,FRU57,KILO,PERA ANJOU,MONTALVO,GUANAJUATO,JAIME ,64.29,31/03/2026, $450.03 , $-   , $-   , $450.03 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,12,FRU58,KILO,PIÑA ESMERALDA,MONTALVO,GUANAJUATO,JAIME ,27.69,31/03/2026, $332.28 , $-   , $-   , $332.28 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,15,FRU63,KILO,PLÁTANO TABASCO,MONTALVO,GUANAJUATO,JAIME ,23.48,31/03/2026, $352.20 , $-   , $-   , $352.20 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,2,LAC9,PIEZA,"CREMA ACIDA, PZA. DE 900 ML",MONTALVO,GUANAJUATO,JAIME ,65.85,31/03/2026, $131.70 , $-   , $-   , $131.70 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,3,LAC109,KILO,"QUESO OAXACA, PQT. DE 1 KG",MONTALVO,GUANAJUATO,JAIME ,168.57,31/03/2026, $505.71 , $-   , $-   , $505.71 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,3,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $80.01 , $-   , $-   , $80.01 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,0.5,VER2,KILO,AGUACATE HASS,MONTALVO,GUANAJUATO,JAIME ,94.2,31/03/2026, $47.10 , $-   , $-   , $47.10 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,2,VER7,KILO,APIO,MONTALVO,GUANAJUATO,JAIME ,21.18,31/03/2026, $42.36 , $-   , $-   , $42.36 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,6,VER12,KILO,BRÓCOLI,MONTALVO,GUANAJUATO,JAIME ,21.18,31/03/2026, $127.08 , $-   , $-   , $127.08 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,2.5,VER14,KILO,CALABACITA ITALIANA,MONTALVO,GUANAJUATO,JAIME ,32.95,31/03/2026, $82.38 , $-   , $-   , $82.38 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,16,VER23,KILO,CHAYOTE SIN ESPINA,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $426.72 , $-   , $-   , $426.72 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,4.5,VER28,KILO,CHÍCHARO LIMPIO,MONTALVO,GUANAJUATO,JAIME ,117.65,31/03/2026, $529.43 , $-   , $-   , $529.43 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,0.5,VER42,KILO,CILANTRO,MONTALVO,GUANAJUATO,JAIME ,25.88,31/03/2026, $12.94 , $-   , $-   , $12.94 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,4,VER51,KILO,EJOTE FRESCO,MONTALVO,GUANAJUATO,JAIME ,40,31/03/2026, $160.00 , $-   , $-   , $160.00 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,17,VER96,KILO,JITOMATE SALADET,MONTALVO,GUANAJUATO,JAIME ,23.57,31/03/2026, $400.69 , $-   , $-   , $400.69 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,4,VER103,KILO,LECHUGA ROMANA,MONTALVO,GUANAJUATO,JAIME ,17.27,31/03/2026, $69.08 , $-   , $-   , $69.08 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,14,VER115,KILO,PAPA BLANCA,MONTALVO,GUANAJUATO,JAIME ,21.31,31/03/2026, $298.34 , $-   , $-   , $298.34 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,2,VER127,KILO,PEPINO,MONTALVO,GUANAJUATO,JAIME ,22.35,31/03/2026, $44.70 , $-   , $-   , $44.70 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,3,VER140,KILO,TOMATE VERDE LIMPIO,MONTALVO,GUANAJUATO,JAIME ,31.43,31/03/2026, $94.29 , $-   , $-   , $94.29 
GUA26-236,UNIDAD CELAYA,04/03/2026,04/03/2026,26/02/2026,19,VER150,KILO,ZANAHORIA,MONTALVO,GUANAJUATO,JAIME ,16.38,31/03/2026, $311.22 , $-   , $-   , $311.22 
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,6,RES173,KILO,MOLIDA DE RES MAGRA,MONTALVO,GUANAJUATO,JAIME ,286.76,31/03/2026," $1,720.56 ", $-   , $-   ," $1,720.56 "
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,13,POLLO120,KILO,PIERNA O MUSLO  SIN PIEL,MONTALVO,GUANAJUATO,JAIME ,62.5,31/03/2026, $812.50 , $-   , $-   , $812.50 
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,1,EMB9,PIEZA,"JAMÓN DE PAVO REBANADO, PQT. DE 1 KG",MONTALVO,GUANAJUATO,JAIME ,202.35,31/03/2026, $202.35 , $-   , $-   , $202.35 
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,1,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",MONTALVO,GUANAJUATO,JAIME ,149.41,31/03/2026, $149.41 , $-   , $-   , $149.41 
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,35,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,GUANAJUATO,JAIME ,3.75,31/03/2026, $131.25 , $-   , $-   , $131.25 
GUA26-237,UNIDAD CELAYA,05/03/2026,05/03/2026,26/02/2026,3,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $80.01 , $-   , $-   , $80.01 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,2,POLLO52,KILO,PECHUGA APLANADA SIN HUESO,MONTALVO,GUANAJUATO,JAIME ,150,31/03/2026, $300.00 , $-   , $-   , $300.00 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,2,POLLO87,KILO,PECHUGA ENTERA SIN PIEL,MONTALVO,GUANAJUATO,JAIME ,98.59,31/03/2026, $197.18 , $-   , $-   , $197.18 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,2,LAC9,PIEZA,"CREMA ACIDA, PZA. DE 900 ML",MONTALVO,GUANAJUATO,JAIME ,65.85,31/03/2026, $131.70 , $-   , $-   , $131.70 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,3,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",MONTALVO,GUANAJUATO,JAIME ,149.41,31/03/2026, $448.23 , $-   , $-   , $448.23 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,45,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,GUANAJUATO,JAIME ,3.75,31/03/2026, $168.75 , $-   , $-   , $168.75 
GUA26-238,UNIDAD CELAYA,06/03/2026,06/03/2026,26/02/2026,5.5,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $146.69 , $-   , $-   , $146.69 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1,FRU23,KILO,GUAYABA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,45.5,31/03/2026, $45.50 , $-   , $-   , $45.50 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1,LI2897,KILO,LIMÓN SIN SEMILLA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1,FRU36,KILO,MANDARINA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,17.5,31/03/2026, $17.50 , $-   , $-   , $17.50 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,FRU45,KILO,MANZANA AMARILLA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,73.5,31/03/2026, $110.25 , $-   , $-   , $110.25 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,FRU51,KILO,MELÓN CHINO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,27.3,31/03/2026, $40.95 , $-   , $-   , $40.95 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,0.5,FRU55,KILO,NARANJA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,39.2,31/03/2026, $19.60 , $-   , $-   , $19.60 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,FRU56,KILO,PAPAYA MARADOL,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,34.3,31/03/2026, $51.45 , $-   , $-   , $51.45 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,0.5,FRU57,KILO,PERA ANJOU,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,66.5,31/03/2026, $33.25 , $-   , $-   , $33.25 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,FRU58,KILO,PIÑA ESMERALDA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $47.25 , $-   , $-   , $47.25 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,30,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,3.2,31/03/2026, $96.00 , $-   , $-   , $96.00 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,6,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,20.3,31/03/2026, $121.80 , $-   , $-   , $121.80 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,0.8,VER14,KILO,CALABACITA ITALIANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,25.2,31/03/2026, $20.16 , $-   , $-   , $20.16 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1,VER16,KILO,CEBOLLA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,37.8,31/03/2026, $37.80 , $-   , $-   , $37.80 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,VER23,KILO,CHAYOTE SIN ESPINA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,21,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,0.8,VER51,KILO,EJOTE FRESCO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $25.20 , $-   , $-   , $25.20 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,4,VER96,KILO,JITOMATE SALADET,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $134.40 , $-   , $-   , $134.40 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,2,VER103,KILO,LECHUGA ROMANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $67.20 , $-   , $-   , $67.20 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,3,VER115,KILO,PAPA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $94.50 , $-   , $-   , $94.50 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1,VER127,KILO,PEPINO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,22.4,31/03/2026, $22.40 , $-   , $-   , $22.40 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,0.5,VER36,KILO,PIMIENTO MORRÓN VERDE,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,52.5,31/03/2026, $26.25 , $-   , $-   , $26.25 
SLP26-117,UNIDAD MATEHUALA,06/03/2026,06/03/2026,02/03/2026,1.5,VER150,KILO,ZANAHORIA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,19.6,31/03/2026, $29.40 , $-   , $-   , $29.40 
BCS26-128,UNIDAD  SAN JOSÉ DEL CABO,06/03/2026,06/03/2026,25/02/2026,3,ABA3068,PIEZA,ACEITE DE CANOLA DE 1 LT,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,47,31/03/2026, $141.00 , $-   , $-   , $141.00 
BCS26-128,UNIDAD  SAN JOSÉ DEL CABO,06/03/2026,06/03/2026,25/02/2026,2,ABA80,PIEZA,ARROZ SUPER EXTRA-BOLSA 1 KG,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,45.5,31/03/2026, $91.00 , $-   , $-   , $91.00 
BCS26-128,UNIDAD  SAN JOSÉ DEL CABO,06/03/2026,06/03/2026,25/02/2026,4,ABA3818,PIEZA,ATOLE FRESA 47 GR,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,14,31/03/2026, $56.00 , $-   , $-   , $56.00 
BCS26-128,UNIDAD  SAN JOSÉ DEL CABO,06/03/2026,06/03/2026,25/02/2026,4,ABA3820,PIEZA,ATOLE VAINILLA 47 GR,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,14,31/03/2026, $56.00 , $-   , $-   , $56.00 
BCS26-128,UNIDAD  SAN JOSÉ DEL CABO,06/03/2026,06/03/2026,25/02/2026,2,ABA250,PIEZA,CHAMPIÑONES ENTEROS 380 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,48,31/03/2026, $96.00 , $-   , $-   , $96.00 
